date;births
1986-07-26;1996
1986-07-27;1804
1986-07-28;2312
1986-07-29;2449
1986-07-30;2370
1986-07-31;2413
1986-08-01;2295
1986-08-02;2043
1986-08-03;1934
1986-08-04;2289
1986-08-05;2367
1986-08-06;2288
1986-08-07;2284
1986-08-08;2310
1986-08-09;1934
1986-08-10;1867
1986-08-11;2305
1986-08-12;2337
1986-08-13;2209
1986-08-14;2379
1986-08-15;1956
1986-08-16;1994
1986-08-17;1865
1986-08-18;2203
1986-08-19;2327
1986-08-20;2278
1986-08-21;2196
1986-08-22;2217
1986-08-23;1973
1986-08-24;1753
1986-08-25;2102
1986-08-26;2183
1986-08-27;2155
1986-08-28;2114
1986-08-29;2199
1986-08-30;1799
1986-08-31;1605
1986-09-01;1986
1986-09-02;2230
1986-09-03;2072
1986-09-04;2174
1986-09-05;2182
1986-09-06;1905
1986-09-07;1810
1986-09-08;2158
1986-09-09;2323
1986-09-10;2269
1986-09-11;2290
1986-09-12;2244
1986-09-13;2040
1986-09-14;1782
1986-09-15;2298
1986-09-16;2257
1986-09-17;2251
1986-09-18;2316
1986-09-19;2212
1986-09-20;2064
1986-09-21;1759
1986-09-22;2214
1986-09-23;2310
1986-09-24;2241
1986-09-25;2278
1986-09-26;2310
1986-09-27;1939
1986-09-28;1835
1986-09-29;2229
1986-09-30;2228
1986-10-01;2223
1986-10-02;2244
1986-10-03;2326
1986-10-04;2090
1986-10-05;1802
1986-10-06;2227
1986-10-07;2230
1986-10-08;2169
1986-10-09;2248
1986-10-10;2259
1986-10-11;1944
1986-10-12;1778
1986-10-13;2182
1986-10-14;2183
1986-10-15;2139
1986-10-16;2130
1986-10-17;2154
1986-10-18;1862
1986-10-19;1699
1986-10-20;2218
1986-10-21;2280
1986-10-22;2203
1986-10-23;2149
1986-10-24;2196
1986-10-25;1908
1986-10-26;1628
1986-10-27;2074
1986-10-28;2126
1986-10-29;2132
1986-10-30;2163
1986-10-31;2133
1986-11-01;1779
1986-11-02;1710
1986-11-03;2059
1986-11-04;2082
1986-11-05;2185
1986-11-06;2112
1986-11-07;2148
1986-11-08;1885
1986-11-09;1684
1986-11-10;2229
1986-11-11;1835
1986-11-12;2097
1986-11-13;2218
1986-11-14;2249
1986-11-15;1942
1986-11-16;1720
1986-11-17;2145
1986-11-18;2221
1986-11-19;2087
1986-11-20;2170
1986-11-21;2164
1986-11-22;1903
1986-11-23;1683
1986-11-24;2145
1986-11-25;2079
1986-11-26;2114
1986-11-27;2032
1986-11-28;2128
1986-11-29;1866
1986-11-30;1636
1986-12-01;2154
1986-12-02;2146
1986-12-03;2059
1986-12-04;2132
1986-12-05;2004
1986-12-06;1883
1986-12-07;1761
1986-12-08;2190
1986-12-09;2150
1986-12-10;2130
1986-12-11;2318
1986-12-12;2269
1986-12-13;2026
1986-12-14;1709
1986-12-15;2308
1986-12-16;2282
1986-12-17;2208
1986-12-18;2304
1986-12-19;2304
1986-12-20;1907
1986-12-21;1685
1986-12-22;2193
1986-12-23;2147
1986-12-24;1916
1986-12-25;1633
1986-12-26;2266
1986-12-27;1995
1986-12-28;1735
1986-12-29;2234
1986-12-30;2238
1986-12-31;2042
1987-01-01;1585
1987-01-02;1989
1987-01-03;1875
1987-01-04;1747
1987-01-05;2147
1987-01-06;2180
1987-01-07;2058
1987-01-08;2082
1987-01-09;2066
1987-01-10;1853
1987-01-11;1614
1987-01-12;2067
1987-01-13;2090
1987-01-14;2115
1987-01-15;2253
1987-01-16;2162
1987-01-17;1934
1987-01-18;1655
1987-01-19;2039
1987-01-20;2205
1987-01-21;2151
1987-01-22;2130
1987-01-23;2178
1987-01-24;1916
1987-01-25;1745
1987-01-26;2141
1987-01-27;2199
1987-01-28;2218
1987-01-29;2223
1987-01-30;2109
1987-01-31;1902
1987-02-01;1653
1987-02-02;2123
1987-02-03;2221
1987-02-04;2151
1987-02-05;2161
1987-02-06;2099
1987-02-07;1869
1987-02-08;1663
1987-02-09;2152
1987-02-10;2299
1987-02-11;2158
1987-02-12;2150
1987-02-13;2134
1987-02-14;1910
1987-02-15;1712
1987-02-16;2093
1987-02-17;2247
1987-02-18;2116
1987-02-19;2171
1987-02-20;2141
1987-02-21;1933
1987-02-22;1673
1987-02-23;2074
1987-02-24;2091
1987-02-25;2022
1987-02-26;2179
1987-02-27;2095
1987-02-28;1847
1987-03-01;1708
1987-03-02;2121
1987-03-03;2295
1987-03-04;2126
1987-03-05;2208
1987-03-06;2239
1987-03-07;1908
1987-03-08;1737
1987-03-09;2232
1987-03-10;2274
1987-03-11;2272
1987-03-12;2172
1987-03-13;2117
1987-03-14;1876
1987-03-15;1700
1987-03-16;2277
1987-03-17;2214
1987-03-18;2198
1987-03-19;2260
1987-03-20;2171
1987-03-21;1907
1987-03-22;1808
1987-03-23;2181
1987-03-24;2223
1987-03-25;2195
1987-03-26;2212
1987-03-27;2118
1987-03-28;1915
1987-03-29;1653
1987-03-30;2114
1987-03-31;2076
1987-04-01;2165
1987-04-02;2239
1987-04-03;2169
1987-04-04;1954
1987-04-05;1664
1987-04-06;2207
1987-04-07;2238
1987-04-08;2218
1987-04-09;2205
1987-04-10;2283
1987-04-11;1967
1987-04-12;1693
1987-04-13;2191
1987-04-14;2245
1987-04-15;2308
1987-04-16;2388
1987-04-17;2351
1987-04-18;2028
1987-04-19;1787
1987-04-20;1799
1987-04-21;2239
1987-04-22;2355
1987-04-23;2299
1987-04-24;2351
1987-04-25;2088
1987-04-26;1800
1987-04-27;2298
1987-04-28;2429
1987-04-29;2390
1987-04-30;2482
1987-05-01;1947
1987-05-02;2101
1987-05-03;1815
1987-05-04;2342
1987-05-05;2493
1987-05-06;2424
1987-05-07;2560
1987-05-08;2025
1987-05-09;2087
1987-05-10;1935
1987-05-11;2356
1987-05-12;2497
1987-05-13;2406
1987-05-14;2404
1987-05-15;2431
1987-05-16;2011
1987-05-17;1834
1987-05-18;2339
1987-05-19;2438
1987-05-20;2383
1987-05-21;2485
1987-05-22;2354
1987-05-23;2096
1987-05-24;1791
1987-05-25;2367
1987-05-26;2545
1987-05-27;2476
1987-05-28;1964
1987-05-29;2287
1987-05-30;2037
1987-05-31;1844
1987-06-01;2400
1987-06-02;2377
1987-06-03;2264
1987-06-04;2485
1987-06-05;2388
1987-06-06;2123
1987-06-07;1928
1987-06-08;1966
1987-06-09;2338
1987-06-10;2393
1987-06-11;2478
1987-06-12;2463
1987-06-13;2064
1987-06-14;1781
1987-06-15;2398
1987-06-16;2488
1987-06-17;2290
1987-06-18;2316
1987-06-19;2291
1987-06-20;2077
1987-06-21;1872
1987-06-22;2394
1987-06-23;2455
1987-06-24;2425
1987-06-25;2327
1987-06-26;2505
1987-06-27;2093
1987-06-28;1840
1987-06-29;2388
1987-06-30;2668
1987-07-01;2427
1987-07-02;2341
1987-07-03;2375
1987-07-04;2080
1987-07-05;1854
1987-07-06;2324
1987-07-07;2501
1987-07-08;2345
1987-07-09;2325
1987-07-10;2381
1987-07-11;2090
1987-07-12;1898
1987-07-13;2046
1987-07-14;1877
1987-07-15;2308
1987-07-16;2417
1987-07-17;2393
1987-07-18;2017
1987-07-19;1738
1987-07-20;2133
1987-07-21;2223
1987-07-22;2186
1987-07-23;2208
1987-07-24;2328
1987-07-25;2042
1987-07-26;1826
1987-07-27;2169
1987-07-28;2331
1987-07-29;2218
1987-07-30;2316
1987-07-31;2257
1987-08-01;1968
1987-08-02;1821
1987-08-03;2249
1987-08-04;2195
1987-08-05;2234
1987-08-06;2182
1987-08-07;2230
1987-08-08;1973
1987-08-09;1864
1987-08-10;2138
1987-08-11;2325
1987-08-12;2248
1987-08-13;2240
1987-08-14;2202
1987-08-15;1770
1987-08-16;1680
1987-08-17;2216
1987-08-18;2260
1987-08-19;2166
1987-08-20;2146
1987-08-21;2370
1987-08-22;1973
1987-08-23;1678
1987-08-24;2034
1987-08-25;2127
1987-08-26;2026
1987-08-27;2108
1987-08-28;2156
1987-08-29;1809
1987-08-30;1574
1987-08-31;2167
1987-09-01;2208
1987-09-02;2098
1987-09-03;2063
1987-09-04;2083
1987-09-05;1783
1987-09-06;1642
1987-09-07;2083
1987-09-08;2167
1987-09-09;2089
1987-09-10;2245
1987-09-11;2210
1987-09-12;1984
1987-09-13;1861
1987-09-14;2300
1987-09-15;2349
1987-09-16;2210
1987-09-17;2315
1987-09-18;2268
1987-09-19;1942
1987-09-20;1851
1987-09-21;2261
1987-09-22;2305
1987-09-23;2198
1987-09-24;2248
1987-09-25;2259
1987-09-26;1957
1987-09-27;1761
1987-09-28;2150
1987-09-29;2142
1987-09-30;2158
1987-10-01;2142
1987-10-02;2169
1987-10-03;1904
1987-10-04;1728
1987-10-05;2256
1987-10-06;2296
1987-10-07;2179
1987-10-08;2155
1987-10-09;2187
1987-10-10;1880
1987-10-11;1606
1987-10-12;2156
1987-10-13;2146
1987-10-14;2034
1987-10-15;2225
1987-10-16;2272
1987-10-17;1852
1987-10-18;1565
1987-10-19;2169
1987-10-20;2129
1987-10-21;2165
1987-10-22;2171
1987-10-23;2125
1987-10-24;1803
1987-10-25;1654
1987-10-26;2061
1987-10-27;2221
1987-10-28;2134
1987-10-29;2212
1987-10-30;2081
1987-10-31;1834
1987-11-01;1640
1987-11-02;2017
1987-11-03;2081
1987-11-04;2048
1987-11-05;2113
1987-11-06;2123
1987-11-07;1876
1987-11-08;1654
1987-11-09;2139
1987-11-10;2293
1987-11-11;1782
1987-11-12;2202
1987-11-13;2066
1987-11-14;1887
1987-11-15;1637
1987-11-16;2099
1987-11-17;2096
1987-11-18;2033
1987-11-19;2056
1987-11-20;2167
1987-11-21;1757
1987-11-22;1598
1987-11-23;2132
1987-11-24;2094
1987-11-25;2105
1987-11-26;2182
1987-11-27;2173
1987-11-28;1843
1987-11-29;1678
1987-11-30;2118
1987-12-01;2104
1987-12-02;2162
1987-12-03;2074
1987-12-04;1976
1987-12-05;1832
1987-12-06;1683
1987-12-07;2200
1987-12-08;2149
1987-12-09;2046
1987-12-10;2181
1987-12-11;2254
1987-12-12;1937
1987-12-13;1675
1987-12-14;2210
1987-12-15;2405
1987-12-16;2249
1987-12-17;2261
1987-12-18;2243
1987-12-19;1868
1987-12-20;1660
1987-12-21;2018
1987-12-22;2054
1987-12-23;2105
1987-12-24;1883
1987-12-25;1447
1987-12-26;1887
1987-12-27;1742
1987-12-28;2200
1987-12-29;2285
1987-12-30;2155
1987-12-31;1939
1988-01-01;1528
1988-01-02;1781
1988-01-03;1704
1988-01-04;2074
1988-01-05;2261
1988-01-06;2124
1988-01-07;2063
1988-01-08;2066
1988-01-09;1838
1988-01-10;1651
1988-01-11;2123
1988-01-12;2182
1988-01-13;2101
1988-01-14;2239
1988-01-15;2300
1988-01-16;1941
1988-01-17;1734
1988-01-18;2108
1988-01-19;2186
1988-01-20;2190
1988-01-21;2173
1988-01-22;2180
1988-01-23;1858
1988-01-24;1738
1988-01-25;2198
1988-01-26;2214
1988-01-27;2068
1988-01-28;2062
1988-01-29;2151
1988-01-30;1911
1988-01-31;1611
1988-02-01;2095
1988-02-02;2178
1988-02-03;2059
1988-02-04;2067
1988-02-05;2091
1988-02-06;1852
1988-02-07;1730
1988-02-08;2079
1988-02-09;2181
1988-02-10;2210
1988-02-11;2228
1988-02-12;2097
1988-02-13;1869
1988-02-14;1704
1988-02-15;1982
1988-02-16;2299
1988-02-17;2108
1988-02-18;2239
1988-02-19;2214
1988-02-20;1890
1988-02-21;1718
1988-02-22;2145
1988-02-23;2135
1988-02-24;2165
1988-02-25;2208
1988-02-26;2191
1988-02-27;1906
1988-02-28;1794
1988-02-29;2129
1988-03-01;2323
1988-03-02;2233
1988-03-03;2304
1988-03-04;2257
1988-03-05;2085
1988-03-06;1702
1988-03-07;2271
1988-03-08;2167
1988-03-09;2163
1988-03-10;2303
1988-03-11;2176
1988-03-12;1968
1988-03-13;1758
1988-03-14;2098
1988-03-15;2303
1988-03-16;2205
1988-03-17;2112
1988-03-18;2238
1988-03-19;1883
1988-03-20;1755
1988-03-21;2098
1988-03-22;2219
1988-03-23;2200
1988-03-24;2367
1988-03-25;2268
1988-03-26;1834
1988-03-27;1594
1988-03-28;2209
1988-03-29;2335
1988-03-30;2245
1988-03-31;2257
1988-04-01;2209
1988-04-02;1874
1988-04-03;1705
1988-04-04;1833
1988-04-05;2205
1988-04-06;2279
1988-04-07;2288
1988-04-08;2271
1988-04-09;2073
1988-04-10;1704
1988-04-11;2150
1988-04-12;2304
1988-04-13;2121
1988-04-14;2276
1988-04-15;2278
1988-04-16;1967
1988-04-17;1748
1988-04-18;2214
1988-04-19;2303
1988-04-20;2287
1988-04-21;2245
1988-04-22;2251
1988-04-23;1896
1988-04-24;1722
1988-04-25;2274
1988-04-26;2258
1988-04-27;2228
1988-04-28;2355
1988-04-29;2202
1988-04-30;2030
1988-05-01;1848
1988-05-02;2399
1988-05-03;2453
1988-05-04;2321
1988-05-05;2389
1988-05-06;2462
1988-05-07;2248
1988-05-08;1850
1988-05-09;2302
1988-05-10;2505
1988-05-11;2412
1988-05-12;1910
1988-05-13;2307
1988-05-14;2118
1988-05-15;1865
1988-05-16;2436
1988-05-17;2448
1988-05-18;2387
1988-05-19;2293
1988-05-20;2390
1988-05-21;1992
1988-05-22;1794
1988-05-23;1847
1988-05-24;2302
1988-05-25;2374
1988-05-26;2408
1988-05-27;2361
1988-05-28;1947
1988-05-29;1772
1988-05-30;2158
1988-05-31;2302
1988-06-01;2172
1988-06-02;2280
1988-06-03;2221
1988-06-04;2042
1988-06-05;1695
1988-06-06;2179
1988-06-07;2253
1988-06-08;2216
1988-06-09;2212
1988-06-10;2249
1988-06-11;1908
1988-06-12;1804
1988-06-13;2235
1988-06-14;2308
1988-06-15;2279
1988-06-16;2318
1988-06-17;2242
1988-06-18;1952
1988-06-19;1696
1988-06-20;2302
1988-06-21;2431
1988-06-22;2302
1988-06-23;2193
1988-06-24;2183
1988-06-25;1942
1988-06-26;1701
1988-06-27;2258
1988-06-28;2354
1988-06-29;2247
1988-06-30;2282
1988-07-01;2341
1988-07-02;1935
1988-07-03;1750
1988-07-04;2182
1988-07-05;2328
1988-07-06;2271
1988-07-07;2227
1988-07-08;2300
1988-07-09;1950
1988-07-10;1746
1988-07-11;2311
1988-07-12;2358
1988-07-13;2341
1988-07-14;1865
1988-07-15;2180
1988-07-16;1957
1988-07-17;1684
1988-07-18;2263
1988-07-19;2415
1988-07-20;2370
1988-07-21;2300
1988-07-22;2355
1988-07-23;2111
1988-07-24;1816
1988-07-25;2144
1988-07-26;2398
1988-07-27;2317
1988-07-28;2303
1988-07-29;2350
1988-07-30;2018
1988-07-31;1714
1988-08-01;2212
1988-08-02;2349
1988-08-03;2291
1988-08-04;2294
1988-08-05;2244
1988-08-06;1975
1988-08-07;1774
1988-08-08;2295
1988-08-09;2378
1988-08-10;2340
1988-08-11;2362
1988-08-12;2298
1988-08-13;1900
1988-08-14;1770
1988-08-15;1804
1988-08-16;2197
1988-08-17;2342
1988-08-18;2380
1988-08-19;2249
1988-08-20;2058
1988-08-21;1662
1988-08-22;2094
1988-08-23;2122
1988-08-24;2144
1988-08-25;2171
1988-08-26;2258
1988-08-27;1971
1988-08-28;1697
1988-08-29;2172
1988-08-30;2172
1988-08-31;2062
1988-09-01;2060
1988-09-02;2167
1988-09-03;1898
1988-09-04;1752
1988-09-05;2109
1988-09-06;2280
1988-09-07;2336
1988-09-08;2277
1988-09-09;2255
1988-09-10;1947
1988-09-11;1696
1988-09-12;2304
1988-09-13;2223
1988-09-14;2294
1988-09-15;2317
1988-09-16;2254
1988-09-17;1977
1988-09-18;1791
1988-09-19;2227
1988-09-20;2300
1988-09-21;2319
1988-09-22;2350
1988-09-23;2407
1988-09-24;2029
1988-09-25;1902
1988-09-26;2272
1988-09-27;2290
1988-09-28;2201
1988-09-29;2193
1988-09-30;2182
1988-10-01;1926
1988-10-02;1750
1988-10-03;2254
1988-10-04;2328
1988-10-05;2302
1988-10-06;2265
1988-10-07;2259
1988-10-08;1937
1988-10-09;1621
1988-10-10;2268
1988-10-11;2205
1988-10-12;2178
1988-10-13;2094
1988-10-14;2221
1988-10-15;1895
1988-10-16;1700
1988-10-17;2135
1988-10-18;2274
1988-10-19;2185
1988-10-20;2246
1988-10-21;2205
1988-10-22;1915
1988-10-23;1675
1988-10-24;2149
1988-10-25;2328
1988-10-26;2117
1988-10-27;2233
1988-10-28;2137
1988-10-29;1889
1988-10-30;1646
1988-10-31;2095
1988-11-01;1636
1988-11-02;2041
1988-11-03;2285
1988-11-04;2153
1988-11-05;1941
1988-11-06;1658
1988-11-07;2205
1988-11-08;2180
1988-11-09;2204
1988-11-10;2367
1988-11-11;1840
1988-11-12;1851
1988-11-13;1673
1988-11-14;2237
1988-11-15;2234
1988-11-16;2150
1988-11-17;2182
1988-11-18;2122
1988-11-19;1855
1988-11-20;1643
1988-11-21;2167
1988-11-22;2209
1988-11-23;2182
1988-11-24;2207
1988-11-25;2201
1988-11-26;1956
1988-11-27;1759
1988-11-28;2164
1988-11-29;2243
1988-11-30;2169
1988-12-01;2243
1988-12-02;2280
1988-12-03;1890
1988-12-04;1752
1988-12-05;2247
1988-12-06;2313
1988-12-07;2095
1988-12-08;2080
1988-12-09;2052
1988-12-10;1897
1988-12-11;1721
1988-12-12;2185
1988-12-13;2249
1988-12-14;2233
1988-12-15;2313
1988-12-16;2331
1988-12-17;1905
1988-12-18;1685
1988-12-19;2219
1988-12-20;2183
1988-12-21;2068
1988-12-22;2013
1988-12-23;1979
1988-12-24;1695
1988-12-25;1534
1988-12-26;2125
1988-12-27;2189
1988-12-28;2144
1988-12-29;2105
1988-12-30;1999
1988-12-31;1695
1989-01-01;1466
1989-01-02;1896
1989-01-03;2125
1989-01-04;2030
1989-01-05;2138
1989-01-06;2302
1989-01-07;1828
1989-01-08;1526
1989-01-09;2144
1989-01-10;2145
1989-01-11;2036
1989-01-12;2063
1989-01-13;1954
1989-01-14;1788
1989-01-15;1568
1989-01-16;2039
1989-01-17;2219
1989-01-18;2042
1989-01-19;2011
1989-01-20;2034
1989-01-21;1836
1989-01-22;1617
1989-01-23;2087
1989-01-24;2207
1989-01-25;2079
1989-01-26;2094
1989-01-27;2047
1989-01-28;1774
1989-01-29;1573
1989-01-30;2107
1989-01-31;2130
1989-02-01;2143
1989-02-02;2096
1989-02-03;2128
1989-02-04;1838
1989-02-05;1718
1989-02-06;2107
1989-02-07;2097
1989-02-08;2184
1989-02-09;2154
1989-02-10;2193
1989-02-11;1870
1989-02-12;1593
1989-02-13;2156
1989-02-14;2215
1989-02-15;2140
1989-02-16;2256
1989-02-17;2146
1989-02-18;1879
1989-02-19;1680
1989-02-20;2179
1989-02-21;2264
1989-02-22;2214
1989-02-23;2159
1989-02-24;2165
1989-02-25;1933
1989-02-26;1697
1989-02-27;2191
1989-02-28;2271
1989-03-01;2153
1989-03-02;2200
1989-03-03;2115
1989-03-04;1915
1989-03-05;1584
1989-03-06;2077
1989-03-07;2279
1989-03-08;2148
1989-03-09;2159
1989-03-10;2159
1989-03-11;1829
1989-03-12;1693
1989-03-13;2167
1989-03-14;2201
1989-03-15;2240
1989-03-16;2236
1989-03-17;2228
1989-03-18;1851
1989-03-19;1630
1989-03-20;2278
1989-03-21;2202
1989-03-22;2338
1989-03-23;2298
1989-03-24;2268
1989-03-25;1924
1989-03-26;1605
1989-03-27;1788
1989-03-28;2260
1989-03-29;2288
1989-03-30;2285
1989-03-31;2171
1989-04-01;1938
1989-04-02;1705
1989-04-03;2104
1989-04-04;2283
1989-04-05;2231
1989-04-06;2185
1989-04-07;2117
1989-04-08;1917
1989-04-09;1604
1989-04-10;2232
1989-04-11;2270
1989-04-12;2227
1989-04-13;2233
1989-04-14;2261
1989-04-15;1926
1989-04-16;1832
1989-04-17;2247
1989-04-18;2334
1989-04-19;2234
1989-04-20;2275
1989-04-21;2299
1989-04-22;1991
1989-04-23;1715
1989-04-24;2455
1989-04-25;2503
1989-04-26;2419
1989-04-27;2420
1989-04-28;2501
1989-04-29;2086
1989-04-30;1647
1989-05-01;1827
1989-05-02;2487
1989-05-03;2503
1989-05-04;2068
1989-05-05;2431
1989-05-06;2143
1989-05-07;1797
1989-05-08;1875
1989-05-09;2350
1989-05-10;2509
1989-05-11;2491
1989-05-12;2538
1989-05-13;2062
1989-05-14;1745
1989-05-15;1764
1989-05-16;2432
1989-05-17;2454
1989-05-18;2455
1989-05-19;2480
1989-05-20;2097
1989-05-21;1823
1989-05-22;2346
1989-05-23;2348
1989-05-24;2337
1989-05-25;2316
1989-05-26;2253
1989-05-27;1970
1989-05-28;1721
1989-05-29;2290
1989-05-30;2236
1989-05-31;2216
1989-06-01;2164
1989-06-02;2198
1989-06-03;1996
1989-06-04;1636
1989-06-05;2238
1989-06-06;2358
1989-06-07;2201
1989-06-08;2356
1989-06-09;2281
1989-06-10;1891
1989-06-11;1661
1989-06-12;2367
1989-06-13;2448
1989-06-14;2316
1989-06-15;2295
1989-06-16;2423
1989-06-17;2005
1989-06-18;1697
1989-06-19;2316
1989-06-20;2514
1989-06-21;2322
1989-06-22;2463
1989-06-23;2262
1989-06-24;2090
1989-06-25;1777
1989-06-26;2391
1989-06-27;2393
1989-06-28;2366
1989-06-29;2351
1989-06-30;2342
1989-07-01;1977
1989-07-02;1739
1989-07-03;2218
1989-07-04;2406
1989-07-05;2328
1989-07-06;2460
1989-07-07;2488
1989-07-08;2136
1989-07-09;1756
1989-07-10;2375
1989-07-11;2429
1989-07-12;2339
1989-07-13;2531
1989-07-14;1860
1989-07-15;1971
1989-07-16;1803
1989-07-17;2286
1989-07-18;2448
1989-07-19;2387
1989-07-20;2351
1989-07-21;2486
1989-07-22;2063
1989-07-23;1822
1989-07-24;2298
1989-07-25;2439
1989-07-26;2314
1989-07-27;2355
1989-07-28;2338
1989-07-29;1971
1989-07-30;1705
1989-07-31;2091
1989-08-01;2229
1989-08-02;2205
1989-08-03;2229
1989-08-04;2141
1989-08-05;2004
1989-08-06;1769
1989-08-07;2203
1989-08-08;2244
1989-08-09;2195
1989-08-10;2358
1989-08-11;2258
1989-08-12;1880
1989-08-13;1615
1989-08-14;2056
1989-08-15;1756
1989-08-16;2271
1989-08-17;2226
1989-08-18;2234
1989-08-19;1936
1989-08-20;1597
1989-08-21;2194
1989-08-22;2315
1989-08-23;2129
1989-08-24;2177
1989-08-25;2203
1989-08-26;1817
1989-08-27;1511
1989-08-28;2061
1989-08-29;2081
1989-08-30;2058
1989-08-31;2055
1989-09-01;2041
1989-09-02;1730
1989-09-03;1592
1989-09-04;1985
1989-09-05;2108
1989-09-06;2112
1989-09-07;2069
1989-09-08;2100
1989-09-09;1800
1989-09-10;1632
1989-09-11;2106
1989-09-12;2134
1989-09-13;2089
1989-09-14;2150
1989-09-15;2194
1989-09-16;1861
1989-09-17;1609
1989-09-18;2179
1989-09-19;2284
1989-09-20;2216
1989-09-21;2315
1989-09-22;2259
1989-09-23;1889
1989-09-24;1612
1989-09-25;2157
1989-09-26;2162
1989-09-27;2045
1989-09-28;2176
1989-09-29;2144
1989-09-30;1817
1989-10-01;1648
1989-10-02;2261
1989-10-03;2288
1989-10-04;2186
1989-10-05;2233
1989-10-06;2297
1989-10-07;1891
1989-10-08;1629
1989-10-09;2134
1989-10-10;2304
1989-10-11;2191
1989-10-12;2186
1989-10-13;2177
1989-10-14;1978
1989-10-15;1621
1989-10-16;2128
1989-10-17;2264
1989-10-18;2149
1989-10-19;2146
1989-10-20;2256
1989-10-21;1913
1989-10-22;1678
1989-10-23;2213
1989-10-24;2203
1989-10-25;2170
1989-10-26;2117
1989-10-27;2275
1989-10-28;1827
1989-10-29;1617
1989-10-30;2131
1989-10-31;2181
1989-11-01;1699
1989-11-02;2166
1989-11-03;2150
1989-11-04;1836
1989-11-05;1774
1989-11-06;2207
1989-11-07;2285
1989-11-08;2201
1989-11-09;2186
1989-11-10;2233
1989-11-11;1853
1989-11-12;1720
1989-11-13;2253
1989-11-14;2250
1989-11-15;2084
1989-11-16;2224
1989-11-17;2304
1989-11-18;1951
1989-11-19;1615
1989-11-20;2242
1989-11-21;2227
1989-11-22;2200
1989-11-23;2151
1989-11-24;2151
1989-11-25;1886
1989-11-26;1611
1989-11-27;2202
1989-11-28;2189
1989-11-29;2251
1989-11-30;2083
1989-12-01;2036
1989-12-02;1846
1989-12-03;1544
1989-12-04;2219
1989-12-05;2285
1989-12-06;2185
1989-12-07;2272
1989-12-08;2200
1989-12-09;1871
1989-12-10;1677
1989-12-11;2319
1989-12-12;2471
1989-12-13;2327
1989-12-14;2352
1989-12-15;2481
1989-12-16;2014
1989-12-17;1740
1989-12-18;2352
1989-12-19;2353
1989-12-20;2201
1989-12-21;2135
1989-12-22;2040
1989-12-23;1813
1989-12-24;1591
1989-12-25;1574
1989-12-26;2164
1989-12-27;2397
1989-12-28;2245
1989-12-29;2211
1989-12-30;1879
1989-12-31;1646
1990-01-01;1535
1990-01-02;1948
1990-01-03;2106
1990-01-04;2197
1990-01-05;2113
1990-01-06;1933
1990-01-07;1744
1990-01-08;2068
1990-01-09;2085
1990-01-10;2057
1990-01-11;2241
1990-01-12;2110
1990-01-13;1792
1990-01-14;1629
1990-01-15;2120
1990-01-16;2229
1990-01-17;2125
1990-01-18;2114
1990-01-19;2129
1990-01-20;1840
1990-01-21;1651
1990-01-22;2215
1990-01-23;2247
1990-01-24;2144
1990-01-25;2240
1990-01-26;2262
1990-01-27;1841
1990-01-28;1694
1990-01-29;2187
1990-01-30;2261
1990-01-31;2064
1990-02-01;2195
1990-02-02;2150
1990-02-03;1838
1990-02-04;1703
1990-02-05;2157
1990-02-06;2184
1990-02-07;2196
1990-02-08;2206
1990-02-09;2183
1990-02-10;1815
1990-02-11;1673
1990-02-12;2171
1990-02-13;2224
1990-02-14;2102
1990-02-15;2216
1990-02-16;2178
1990-02-17;1806
1990-02-18;1600
1990-02-19;2129
1990-02-20;2101
1990-02-21;2042
1990-02-22;2028
1990-02-23;2018
1990-02-24;1823
1990-02-25;1607
1990-02-26;2113
1990-02-27;2189
1990-02-28;2054
1990-03-01;2202
1990-03-02;2086
1990-03-03;1835
1990-03-04;1606
1990-03-05;2103
1990-03-06;2260
1990-03-07;2150
1990-03-08;2184
1990-03-09;2177
1990-03-10;1947
1990-03-11;1564
1990-03-12;2161
1990-03-13;2101
1990-03-14;2121
1990-03-15;2141
1990-03-16;2147
1990-03-17;1891
1990-03-18;1650
1990-03-19;2128
1990-03-20;2259
1990-03-21;2185
1990-03-22;2175
1990-03-23;2146
1990-03-24;1750
1990-03-25;1468
1990-03-26;2156
1990-03-27;2371
1990-03-28;2217
1990-03-29;2114
1990-03-30;2141
1990-03-31;1794
1990-04-01;1558
1990-04-02;2080
1990-04-03;2290
1990-04-04;2139
1990-04-05;2132
1990-04-06;2180
1990-04-07;1952
1990-04-08;1619
1990-04-09;2109
1990-04-10;2251
1990-04-11;2262
1990-04-12;2277
1990-04-13;2072
1990-04-14;1879
1990-04-15;1702
1990-04-16;1674
1990-04-17;2194
1990-04-18;2143
1990-04-19;2423
1990-04-20;2324
1990-04-21;1958
1990-04-22;1656
1990-04-23;2242
1990-04-24;2289
1990-04-25;2324
1990-04-26;2366
1990-04-27;2292
1990-04-28;1918
1990-04-29;1655
1990-04-30;2179
1990-05-01;1861
1990-05-02;2338
1990-05-03;2520
1990-05-04;2564
1990-05-05;1980
1990-05-06;1737
1990-05-07;2190
1990-05-08;1860
1990-05-09;2282
1990-05-10;2464
1990-05-11;2377
1990-05-12;2001
1990-05-13;1743
1990-05-14;2284
1990-05-15;2428
1990-05-16;2289
1990-05-17;2435
1990-05-18;2348
1990-05-19;1985
1990-05-20;1732
1990-05-21;2300
1990-05-22;2362
1990-05-23;2289
1990-05-24;1774
